2005.0417,,0,0
2005.125,7148,0,0
2005.2083,7172,0,0
2005.2917,7221,0,0
2005.375,7266,0,0
2005.4583,7219,0,0
2005.5417,7230,0,0
2005.625,,0,0
2005.7083,,0,0
2005.7917,,0,0
2005.875,,0,0
2005.9583,,0,0
2006.0417,,0,0
2006.125,,0,0
2006.2083,,0,0
2006.2917,,0,0
2006.375,,0,0
2006.4583,,0,0
2006.5417,7195,0,0
2006.625,7239,0,0
2006.7083,7271,0,0
2006.7917,7245,0,0
2006.875,7235,0,0
2006.9583,7090,0,0
2007.0417,7090,0,0
2007.125,7007,0,0
2007.2083,7014,0,0
2007.2917,7198,0,0
2007.375,7113,0,0
2007.4583,7231,0,0
2007.5417,7207,0,0
2007.625,7218,0,0
2007.7083,7181,0,0
2007.7917,7222,0,0
2007.875,7153,0,0
2007.9583,7103,0,0
2008.0417,7099,0,0
2008.125,7073,0,0
2008.2083,7093,0,0
2008.2917,7143,0,0
2008.375,7257,0,0
2008.4583,7206,0,0
2008.5417,7191,0,0
2008.625,7217,0,0
2008.7083,7222,0,0
2008.7917,7239,0,0
2008.875,7198,0,0
2008.9583,7072,0,0
2009.0417,7081,0,0
2009.125,7119,0,0
2009.2083,7133,0,0
2009.2917,7159,0,0
2009.375,7145,0,0
2009.4583,7292,0,0
2009.5417,7275,0,0
2009.625,7225,0,0
2009.7083,7262,0,0
2009.7917,7307,0,0
2009.875,7278,0,0
2009.9583,7182,0,0
2010.0417,7191,0,0
2010.125,7254,0,0
2010.2083,7310,0,0
2010.2917,7226,0,0
2010.375,7194,0,0
2010.4583,7255,0,0
2010.5417,,0,0
2010.625,,0,0
2010.7083,,0,0
2010.7917,7262,0,0
2010.875,7263,0,0
2010.9583,7257,0,0
2011.0417,7167,0,0
2011.125,7132,0,0
2011.2083,7145,0,0
2011.2917,7183,0,0
2011.375,7273,0,0
2011.4583,7300,0,0
2011.5417,7282,0,0
2011.625,7300,0,0
2011.7083,7286,0,0
2011.7917,7303,0,0
2011.875,7190,0,0
2011.9583,7158,0,0
2012.0417,7121,0,0
2012.125,7117,0,0
2012.2083,7146,0,0
2012.2917,7221,0,0
2012.375,7187,0,0
2012.4583,7299,0,0
2012.5417,7259,0,0
2012.625,7258,0,0
2012.7083,7228,0,0
2012.7917,7302,0,0
2012.875,7242,0,0
2012.9583,7256,0,0
2013.0417,7103,0,0
2013.125,7141,0,0
2013.2083,7272,0,0
2013.2917,7145,0,0
2013.375,7152,0,0
2013.4583,7236,0,0
2013.5417,7259,0,0
2013.625,7262,0,0
2013.7083,7269,0,0
2013.7917,7280,0,0
2013.875,7140,0,0
2013.9583,7136,0,0
2014.0417,7116,0,0
2014.125,7078,0,0
2014.2083,7125,0,0
2014.2917,7184,0,0
2014.375,7219,0,0
2014.4583,,0,0
2014.5417,7220,0,0
2014.625,7257,0,0
2014.7083,7251,0,0
2014.7917,7310,0,0
2014.875,7194,0,0
2014.9583,7181,0,0
2015.0417,7077,0,0
2015.125,7100,0,0
2015.2083,7030,0,0
2015.2917,7117,0,0
2015.375,7080,0,0
2015.4583,7193,0,0
2015.5417,7263,0,0
2015.625,7250,0,0
2015.7083,7259,0,0
2015.7917,7266,0,0
2015.875,7169,0,0
2015.9583,7186,0,0
2016.0417,7202,0,0
2016.125,7146,0,0
2016.2083,7168,0,0
2016.2917,7204,0,0
2016.375,7197,0,0
2016.4583,7236,0,0
2016.5417,7241,0,0
2016.625,7223,0,0
2016.7083,7291,0,0
2016.7917,7272,0,0
2016.875,7207,0,0
2016.9583,7136,0,0
2017.0417,7163,0,0
2017.125,7154,0,0
2017.2083,7063,0,0
2017.2917,,0,0
2017.375,7280,0,0
2017.4583,7263,0,0
2017.5417,,0,0
2017.625,7276,0,0
2017.7083,7328,0,0
2017.7917,7279,0,0
2017.875,7270,0,0
2017.9583,7139,0,0
2018.0417,7081,0,0
2018.125,7090,0,0
2018.2083,7350,0,0
2018.2917,7198,0,0
2018.375,7213,0,0
2018.4583,7298,0,0
2018.5417,7257,0,0
2018.625,7314,0,0
2018.7083,7341,0,0
2018.7917,7282,0,0
2018.875,7233,0,0
2018.9583,7220,0,0
2019.0417,7197,0,0
2019.125,7095,0,0
2019.2083,7158,0,0
2019.2917,7186,0,0
2019.375,7284,0,0
2019.4583,7295,0,0
2019.5417,7309,0,0
2019.625,7319,0,0
2019.7083,7310,0,0
2019.7917,7374,0,0
2019.875,7277,0,0
